"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","686","should show validation error for invalid key format","mobile-chrome","Mon Jul 20 05:43:05 UTC 2026","passed","Mon Jul 20 05:43:05 UTC 2026","Feature flag creation","admin/feature-flags-create.spec.ts","",""
"","5098","should not be able to login with old password after reset","chromium","Mon Jul 20 05:42:37 UTC 2026","passed","Mon Jul 20 05:42:42 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","828","should show validation for blank name","chromium","Mon Jul 20 05:42:44 UTC 2026","passed","Mon Jul 20 05:42:44 UTC 2026","Feature flag creation","admin/feature-flags-create.spec.ts","",""
"","1851","should show validation error for invalid email format","chromium","Mon Jul 20 05:42:31 UTC 2026","passed","Mon Jul 20 05:42:33 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","505","should display notifications page heading","chromium","Mon Jul 20 05:43:02 UTC 2026","passed","Mon Jul 20 05:43:03 UTC 2026","Notification center","notifications/notification-center.spec.ts","",""
"","792","should display preferences form","chromium","Mon Jul 20 05:43:03 UTC 2026","passed","Mon Jul 20 05:43:04 UTC 2026","Notification preferences","notifications/notification-preferences.spec.ts","",""
"","860","should have navigation link when no token","chromium","Mon Jul 20 05:42:47 UTC 2026","passed","Mon Jul 20 05:42:48 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","746","should show validation error for empty password fields","chromium","Mon Jul 20 05:42:45 UTC 2026","passed","Mon Jul 20 05:42:46 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","1224","should show pagination controls when multiple pages","chromium","Mon Jul 20 05:42:40 UTC 2026","passed","Mon Jul 20 05:42:41 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","581","should show pagination when many rules exist","mobile-chrome","Mon Jul 20 05:43:18 UTC 2026","passed","Mon Jul 20 05:43:18 UTC 2026","Rate limit management","admin/rate-limits.spec.ts","",""
"","1041","should delete flag from list","chromium","Mon Jul 20 05:42:51 UTC 2026","passed","Mon Jul 20 05:42:52 UTC 2026","Feature flag management","admin/feature-flags.spec.ts","",""
"","1205","should display create rule form elements","chromium","Mon Jul 20 05:42:52 UTC 2026","passed","Mon Jul 20 05:42:53 UTC 2026","Rate limit management","admin/rate-limits.spec.ts","",""
"","4285","should show enable button after successfully disabling 2FA","mobile-chrome","Mon Jul 20 05:43:04 UTC 2026","passed","Mon Jul 20 05:43:08 UTC 2026","TOTP 2FA disable","auth/totp-disable.spec.ts","",""
"","1247","should display correct table columns","chromium","Mon Jul 20 05:42:39 UTC 2026","passed","Mon Jul 20 05:42:41 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","2830","should reject invalid TOTP code during setup","chromium","Mon Jul 20 05:43:02 UTC 2026","passed","Mon Jul 20 05:43:05 UTC 2026","TOTP 2FA setup","auth/totp-setup.spec.ts","",""
"","1224","should export CSV","chromium","Mon Jul 20 05:42:36 UTC 2026","passed","Mon Jul 20 05:42:38 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
