"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","836","should show error for duplicate email","chromium","Sat Feb 14 07:29:46 UTC 2026","passed","Sat Feb 14 07:29:47 UTC 2026","Register page","auth/register.spec.ts","",""
"","710","should show success state after submitting valid email","chromium","Sat Feb 14 07:28:56 UTC 2026","passed","Sat Feb 14 07:28:57 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","331","should have Google button as type=button (not submit)","chromium","Sat Feb 14 07:28:59 UTC 2026","passed","Sat Feb 14 07:29:00 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","7178","should not be able to login with old password after reset","chromium","Sat Feb 14 07:29:27 UTC 2026","failed","Sat Feb 14 07:29:34 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","281","should stay on root URL (no locale prefix)","mobile-chrome","Sat Feb 14 07:30:51 UTC 2026","passed","Sat Feb 14 07:30:51 UTC 2026","Home page","smoke/home.spec.ts","",""
"","212","should change user tier","chromium","Sat Feb 14 07:28:55 UTC 2026","skipped","Sat Feb 14 07:28:55 UTC 2026","User management","admin/user-management.spec.ts","",""
"","416","should show success state even for non-existent email (enumeration prevention)","mobile-chrome","Sat Feb 14 07:29:57 UTC 2026","passed","Sat Feb 14 07:29:57 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","868","should navigate to API OAuth endpoint when clicking Google button on login","chromium","Sat Feb 14 07:29:00 UTC 2026","passed","Sat Feb 14 07:29:01 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","720","should navigate to API OAuth endpoint when clicking Google button on register","mobile-chrome","Sat Feb 14 07:30:01 UTC 2026","passed","Sat Feb 14 07:30:01 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","367","should redirect unauthenticated user from protected route to login","chromium","Sat Feb 14 07:29:44 UTC 2026","passed","Sat Feb 14 07:29:44 UTC 2026","Auth redirects","auth/redirect.spec.ts","",""
"","242","should delete user from detail page","chromium","Sat Feb 14 07:28:55 UTC 2026","skipped","Sat Feb 14 07:28:56 UTC 2026","User management","admin/user-management.spec.ts","",""
"","6661","should complete full password reset flow (forgot -> email -> reset -> login)","chromium","Sat Feb 14 07:29:12 UTC 2026","failed","Sat Feb 14 07:29:18 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","333","should show error when no token in URL","mobile-chrome","Sat Feb 14 07:30:47 UTC 2026","passed","Sat Feb 14 07:30:48 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","737","authenticate as admin user","auth-setup","Sat Feb 14 07:28:51 UTC 2026","passed","Sat Feb 14 07:28:52 UTC 2026","","../src/auth/auth.setup.ts","",""
"","805","should create new user via admin form","mobile-chrome","Sat Feb 14 07:29:53 UTC 2026","passed","Sat Feb 14 07:29:54 UTC 2026","User management","admin/user-management.spec.ts","",""
"","1922","should show error when reusing an already-used token","mobile-chrome","Sat Feb 14 07:30:35 UTC 2026","passed","Sat Feb 14 07:30:37 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","306","should change user tier","mobile-chrome","Sat Feb 14 07:29:54 UTC 2026","skipped","Sat Feb 14 07:29:55 UTC 2026","User management","admin/user-management.spec.ts","",""
"","248","should toggle user status","chromium","Sat Feb 14 07:28:55 UTC 2026","skipped","Sat Feb 14 07:28:55 UTC 2026","User management","admin/user-management.spec.ts","",""
"","1038","should login with valid credentials","chromium","Sat Feb 14 07:29:02 UTC 2026","passed","Sat Feb 14 07:29:03 UTC 2026","Login page","auth/login.spec.ts","",""
"","367","should show validation errors for empty form","chromium","Sat Feb 14 07:29:47 UTC 2026","passed","Sat Feb 14 07:29:47 UTC 2026","Register page","auth/register.spec.ts","",""
"","400","should show validation error for empty form","chromium","Sat Feb 14 07:29:03 UTC 2026","passed","Sat Feb 14 07:29:04 UTC 2026","Login page","auth/login.spec.ts","",""
"","261","should stay on root URL (no locale prefix)","chromium","Sat Feb 14 07:29:51 UTC 2026","passed","Sat Feb 14 07:29:51 UTC 2026","Home page","smoke/home.spec.ts","",""
"","371","should have Google button as type=button (not submit)","mobile-chrome","Sat Feb 14 07:29:59 UTC 2026","passed","Sat Feb 14 07:30:00 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","346","should display reset password form with token in URL","mobile-chrome","Sat Feb 14 07:30:48 UTC 2026","passed","Sat Feb 14 07:30:48 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","767","should create new user via admin form","chromium","Sat Feb 14 07:28:54 UTC 2026","passed","Sat Feb 14 07:28:55 UTC 2026","User management","admin/user-management.spec.ts","",""
"","364","should display forgot password form elements","mobile-chrome","Sat Feb 14 07:29:55 UTC 2026","passed","Sat Feb 14 07:29:56 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","257","should display the main heading","chromium","Sat Feb 14 07:29:50 UTC 2026","passed","Sat Feb 14 07:29:51 UTC 2026","Home page","smoke/home.spec.ts","",""
