"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2996","should login with valid credentials","mobile-chrome","Wed May 20 06:09:51 UTC 2026","passed","Wed May 20 06:09:54 UTC 2026","Login page","auth/login.spec.ts","",""
"","2051","should add tier override and see it in table","chromium","Wed May 20 06:10:10 UTC 2026","passed","Wed May 20 06:10:12 UTC 2026","Feature flag overrides","admin/feature-flags-overrides.spec.ts","",""
"","663","should show category filter tabs","chromium","Wed May 20 06:10:23 UTC 2026","passed","Wed May 20 06:10:23 UTC 2026","Notification center","notifications/notification-center.spec.ts","",""
"","987","should toggle user status","chromium","Wed May 20 06:10:19 UTC 2026","passed","Wed May 20 06:10:20 UTC 2026","User management","admin/user-management.spec.ts","",""
"","1593","should show validation error for invalid email format","chromium","Wed May 20 06:09:55 UTC 2026","passed","Wed May 20 06:09:57 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","483","should display rate limits list","mobile-chrome","Wed May 20 06:10:18 UTC 2026","passed","Wed May 20 06:10:19 UTC 2026","Rate limit management","admin/rate-limits.spec.ts","",""
"","3739","should disable 2FA with valid TOTP code","chromium","Wed May 20 06:10:09 UTC 2026","passed","Wed May 20 06:10:13 UTC 2026","TOTP 2FA disable","auth/totp-disable.spec.ts","",""
"","1279","should switch to stats tab","chromium","Wed May 20 06:09:59 UTC 2026","passed","Wed May 20 06:10:01 UTC 2026","Admin notifications","admin/admin-notifications.spec.ts","",""
"","554","should cancel creation and return to list","mobile-chrome","Wed May 20 06:10:08 UTC 2026","passed","Wed May 20 06:10:09 UTC 2026","Feature flag creation","admin/feature-flags-create.spec.ts","",""
"","1373","should show error with invalid credentials","mobile-chrome","Wed May 20 06:09:52 UTC 2026","passed","Wed May 20 06:09:53 UTC 2026","Login page","auth/login.spec.ts","",""
"","875","should display registration form elements","mobile-chrome","Wed May 20 06:09:58 UTC 2026","passed","Wed May 20 06:09:59 UTC 2026","Register page","auth/register.spec.ts","",""
"","641","should show read/unread filter buttons","chromium","Wed May 20 06:10:23 UTC 2026","passed","Wed May 20 06:10:24 UTC 2026","Notification center","notifications/notification-center.spec.ts","",""
"","786","should display rate limits list","chromium","Wed May 20 06:10:15 UTC 2026","passed","Wed May 20 06:10:15 UTC 2026","Rate limit management","admin/rate-limits.spec.ts","",""
"","388","should display create flag form elements","mobile-chrome","Wed May 20 06:10:16 UTC 2026","passed","Wed May 20 06:10:16 UTC 2026","Feature flag management","admin/feature-flags.spec.ts","",""
"","1180","should display correct table columns","mobile-chrome","Wed May 20 06:10:05 UTC 2026","passed","Wed May 20 06:10:06 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","1042","should show pagination controls when multiple pages","chromium","Wed May 20 06:10:04 UTC 2026","passed","Wed May 20 06:10:05 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","2603","should remove override from table","mobile-chrome","Wed May 20 06:10:14 UTC 2026","passed","Wed May 20 06:10:17 UTC 2026","Feature flag overrides","admin/feature-flags-overrides.spec.ts","",""
"","1392","should display Google sign-in button on login page","chromium","Wed May 20 06:09:55 UTC 2026","passed","Wed May 20 06:09:57 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","996","should have Google button as type=button (not submit)","chromium","Wed May 20 06:09:57 UTC 2026","passed","Wed May 20 06:09:58 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","1784","should enable 2FA and show QR code with secret key","mobile-chrome","Wed May 20 06:10:12 UTC 2026","passed","Wed May 20 06:10:14 UTC 2026","TOTP 2FA setup","auth/totp-setup.spec.ts","",""
"","1148","should update rule details","chromium","Wed May 20 06:10:16 UTC 2026","passed","Wed May 20 06:10:17 UTC 2026","Rate limit management","admin/rate-limits.spec.ts","",""
"","414","should display admin notifications page","mobile-chrome","Wed May 20 06:10:26 UTC 2026","passed","Wed May 20 06:10:26 UTC 2026","Admin notifications","admin/admin-notifications.spec.ts","",""
"","814","should display create rule form elements","chromium","Wed May 20 06:10:15 UTC 2026","passed","Wed May 20 06:10:15 UTC 2026","Rate limit management","admin/rate-limits.spec.ts","",""
"","1287","should export CSV","mobile-chrome","Wed May 20 06:10:03 UTC 2026","passed","Wed May 20 06:10:04 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","2703","should update rollout percentage","chromium","Wed May 20 06:10:08 UTC 2026","passed","Wed May 20 06:10:11 UTC 2026","Feature flag detail/edit","admin/feature-flags-detail.spec.ts","",""
"","3057","should redirect to 2FA verification after login when 2FA is enabled","chromium","Wed May 20 06:10:13 UTC 2026","passed","Wed May 20 06:10:16 UTC 2026","TOTP 2FA login","auth/totp-login.spec.ts","",""
"","718","should show forgot password link when no token","chromium","Wed May 20 06:10:07 UTC 2026","passed","Wed May 20 06:10:08 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","1643","should show validation error for invalid email format","mobile-chrome","Wed May 20 06:09:48 UTC 2026","passed","Wed May 20 06:09:50 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","679","should show error when no token in URL","mobile-chrome","Wed May 20 06:10:00 UTC 2026","passed","Wed May 20 06:10:01 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","406","should navigate to create flag page","mobile-chrome","Wed May 20 06:10:15 UTC 2026","passed","Wed May 20 06:10:15 UTC 2026","Feature flag management","admin/feature-flags.spec.ts","",""
"","993","should display login form elements","mobile-chrome","Wed May 20 06:09:51 UTC 2026","passed","Wed May 20 06:09:52 UTC 2026","Login page","auth/login.spec.ts","",""
"","993","should have navigation link when no token","mobile-chrome","Wed May 20 06:10:02 UTC 2026","passed","Wed May 20 06:10:03 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","771","should display reset password form with token in URL","mobile-chrome","Wed May 20 06:10:00 UTC 2026","passed","Wed May 20 06:10:01 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","3536","should show 2FA status after enabling","chromium","Wed May 20 06:10:21 UTC 2026","passed","Wed May 20 06:10:25 UTC 2026","TOTP 2FA setup","auth/totp-setup.spec.ts","",""
"","588","should display registration form elements","chromium","Wed May 20 06:10:05 UTC 2026","passed","Wed May 20 06:10:06 UTC 2026","Register page","auth/register.spec.ts","",""
"","1134","should show error for invalid token on submit","chromium","Wed May 20 06:10:09 UTC 2026","passed","Wed May 20 06:10:10 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","678","should show validation error for invalid key format","mobile-chrome","Wed May 20 06:10:08 UTC 2026","passed","Wed May 20 06:10:08 UTC 2026","Feature flag creation","admin/feature-flags-create.spec.ts","",""
"","1122","should display login form elements","chromium","Wed May 20 06:09:57 UTC 2026","passed","Wed May 20 06:09:58 UTC 2026","Login page","auth/login.spec.ts","",""
"","881","should allow access to forgot password page","chromium","Wed May 20 06:10:21 UTC 2026","passed","Wed May 20 06:10:22 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","2211","should display security settings page with enable 2FA button","chromium","Wed May 20 06:10:18 UTC 2026","passed","Wed May 20 06:10:20 UTC 2026","TOTP 2FA setup","auth/totp-setup.spec.ts","",""
"","611","should display user list","chromium","Wed May 20 06:10:17 UTC 2026","passed","Wed May 20 06:10:17 UTC 2026","User management","admin/user-management.spec.ts","",""
"","590","should display preferences form","mobile-chrome","Wed May 20 06:10:16 UTC 2026","passed","Wed May 20 06:10:17 UTC 2026","Notification preferences","notifications/notification-preferences.spec.ts","",""
