"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1925","should update flag name and verify persistence","mobile-chrome","Sat May 16 05:30:19 UTC 2026","passed","Sat May 16 05:30:21 UTC 2026","Feature flag detail/edit","admin/feature-flags-detail.spec.ts","",""
"","496","should display Ukrainian content by default","mobile-chrome","Sat May 16 05:30:42 UTC 2026","passed","Sat May 16 05:30:43 UTC 2026","Home page","smoke/home.spec.ts","",""
"","3300","should disable 2FA with valid TOTP code","mobile-chrome","Sat May 16 05:30:23 UTC 2026","passed","Sat May 16 05:30:26 UTC 2026","TOTP 2FA disable","auth/totp-disable.spec.ts","",""
"","4261","should not be able to login with old password after reset","mobile-chrome","Sat May 16 05:30:12 UTC 2026","passed","Sat May 16 05:30:16 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","644","should show validation errors on invalid create","chromium","Sat May 16 05:30:38 UTC 2026","passed","Sat May 16 05:30:39 UTC 2026","User management","admin/user-management.spec.ts","",""
"","1839","should reset filters","mobile-chrome","Sat May 16 05:30:14 UTC 2026","passed","Sat May 16 05:30:16 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","2097","should display security settings page with enable 2FA button","mobile-chrome","Sat May 16 05:30:36 UTC 2026","passed","Sat May 16 05:30:39 UTC 2026","TOTP 2FA setup","auth/totp-setup.spec.ts","",""
"","653","should allow access to forgot password page","chromium","Sat May 16 05:30:42 UTC 2026","passed","Sat May 16 05:30:42 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","747","should update flag details","chromium","Sat May 16 05:30:34 UTC 2026","passed","Sat May 16 05:30:35 UTC 2026","Feature flag management","admin/feature-flags.spec.ts","",""
"","2080","should navigate to API OAuth endpoint when clicking Google button on login","chromium","Sat May 16 05:30:12 UTC 2026","passed","Sat May 16 05:30:14 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","616","should show validation errors for empty form","mobile-chrome","Sat May 16 05:30:20 UTC 2026","passed","Sat May 16 05:30:20 UTC 2026","Register page","auth/register.spec.ts","",""
"","1216","should create flag with minimum required fields only","chromium","Sat May 16 05:30:27 UTC 2026","passed","Sat May 16 05:30:28 UTC 2026","Feature flag creation","admin/feature-flags-create.spec.ts","",""
"","1237","should navigate to centralized audit page filtered by feature flag","mobile-chrome","Sat May 16 05:30:16 UTC 2026","passed","Sat May 16 05:30:17 UTC 2026","Feature flag audit log (centralized)","admin/feature-flags-audit.spec.ts","",""
