"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","597","should navigate to create rule page","mobile-chrome","Wed Jun 24 06:09:11 UTC 2026","passed","Wed Jun 24 06:09:12 UTC 2026","Rate limit management","admin/rate-limits.spec.ts","",""
"","1033","should switch to stats tab","chromium","Wed Jun 24 06:08:50 UTC 2026","passed","Wed Jun 24 06:08:51 UTC 2026","Admin notifications","admin/admin-notifications.spec.ts","",""
"","3887","should show enable button after successfully disabling 2FA","mobile-chrome","Wed Jun 24 06:11:25 UTC 2026","passed","Wed Jun 24 06:11:29 UTC 2026","TOTP 2FA disable","auth/totp-disable.spec.ts","",""
"","707","should show category filter tabs","mobile-chrome","Wed Jun 24 06:11:40 UTC 2026","passed","Wed Jun 24 06:11:41 UTC 2026","Notification center","notifications/notification-center.spec.ts","",""
"","665","should show validation errors for empty form","mobile-chrome","Wed Jun 24 06:11:19 UTC 2026","passed","Wed Jun 24 06:11:19 UTC 2026","Register page","auth/register.spec.ts","",""
"","843","should show validation error for empty form","chromium","Wed Jun 24 06:08:59 UTC 2026","passed","Wed Jun 24 06:09:00 UTC 2026","Login page","auth/login.spec.ts","",""
"","959","should have Google button as type=button (not submit)","chromium","Wed Jun 24 06:08:56 UTC 2026","passed","Wed Jun 24 06:08:57 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","647","should navigate to user detail from list","mobile-chrome","Wed Jun 24 06:09:14 UTC 2026","passed","Wed Jun 24 06:09:15 UTC 2026","User management","admin/user-management.spec.ts","",""
"","3002","should login with valid credentials","mobile-chrome","Wed Jun 24 06:11:09 UTC 2026","passed","Wed Jun 24 06:11:12 UTC 2026","Login page","auth/login.spec.ts","",""
"","524","should display all form fields","mobile-chrome","Wed Jun 24 06:09:01 UTC 2026","passed","Wed Jun 24 06:09:01 UTC 2026","Feature flag creation","admin/feature-flags-create.spec.ts","",""
"","896","should display all form fields","chromium","Wed Jun 24 06:08:58 UTC 2026","passed","Wed Jun 24 06:08:59 UTC 2026","Feature flag creation","admin/feature-flags-create.spec.ts","",""
"","456","should display user list","mobile-chrome","Wed Jun 24 06:09:13 UTC 2026","passed","Wed Jun 24 06:09:14 UTC 2026","User management","admin/user-management.spec.ts","",""
"","1451","should toggle user status","chromium","Wed Jun 24 06:09:08 UTC 2026","passed","Wed Jun 24 06:09:10 UTC 2026","User management","admin/user-management.spec.ts","",""
"","825","should display the main heading","mobile-chrome","Wed Jun 24 06:11:42 UTC 2026","passed","Wed Jun 24 06:11:43 UTC 2026","Home page","smoke/home.spec.ts","",""
"","3269","should show 2FA status after enabling","mobile-chrome","Wed Jun 24 06:11:39 UTC 2026","passed","Wed Jun 24 06:11:43 UTC 2026","TOTP 2FA setup","auth/totp-setup.spec.ts","",""
"","2281","should navigate to API OAuth endpoint when clicking Google button on login","mobile-chrome","Wed Jun 24 06:11:08 UTC 2026","passed","Wed Jun 24 06:11:10 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","3509","should display verify 2FA page elements","chromium","Wed Jun 24 06:09:14 UTC 2026","passed","Wed Jun 24 06:09:18 UTC 2026","TOTP 2FA login","auth/totp-login.spec.ts","",""
"","745","should delete rule from list","mobile-chrome","Wed Jun 24 06:09:12 UTC 2026","passed","Wed Jun 24 06:09:13 UTC 2026","Rate limit management","admin/rate-limits.spec.ts","",""
"","7542","should not be able to login with old password after reset","mobile-chrome","Wed Jun 24 06:11:26 UTC 2026","passed","Wed Jun 24 06:11:34 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","1080","should have navigation link when no token","chromium","Wed Jun 24 06:09:09 UTC 2026","passed","Wed Jun 24 06:09:10 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","672","should allow access to register page","chromium","Wed Jun 24 06:09:05 UTC 2026","passed","Wed Jun 24 06:09:06 UTC 2026","Auth redirects","auth/redirect.spec.ts","",""
"","1091","should show filter controls","chromium","Wed Jun 24 06:08:51 UTC 2026","passed","Wed Jun 24 06:08:52 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","1300","should display correct table columns","mobile-chrome","Wed Jun 24 06:08:57 UTC 2026","passed","Wed Jun 24 06:08:58 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
