"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6129","should complete full password reset flow (forgot -> email -> reset -> login)","mobile-chrome","Sat Feb 14 08:38:49 UTC 2026","failed","Sat Feb 14 08:38:55 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","288","should display Ukrainian content by default","chromium","Sat Feb 14 08:38:39 UTC 2026","passed","Sat Feb 14 08:38:39 UTC 2026","Home page","smoke/home.spec.ts","",""
"","1244","authenticate as basic user","auth-setup","Sat Feb 14 08:38:18 UTC 2026","passed","Sat Feb 14 08:38:19 UTC 2026","","../src/auth/auth.setup.ts","",""
"","390","should display Google sign-in button on login page","mobile-chrome","Sat Feb 14 08:38:41 UTC 2026","passed","Sat Feb 14 08:38:42 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","351","should display the main heading","mobile-chrome","Sat Feb 14 08:38:57 UTC 2026","passed","Sat Feb 14 08:38:58 UTC 2026","Home page","smoke/home.spec.ts","",""
"","415","should show error when no token in URL","mobile-chrome","Sat Feb 14 08:38:57 UTC 2026","passed","Sat Feb 14 08:38:57 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","383","should display forgot password form elements","chromium","Sat Feb 14 08:38:22 UTC 2026","passed","Sat Feb 14 08:38:22 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","6229","should complete full password reset flow (forgot -> email -> reset -> login)","chromium","Sat Feb 14 08:38:30 UTC 2026","failed","Sat Feb 14 08:38:37 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","395","should display user list","mobile-chrome","Sat Feb 14 08:38:40 UTC 2026","passed","Sat Feb 14 08:38:41 UTC 2026","User management","admin/user-management.spec.ts","",""
"","315","should display the main heading","chromium","Sat Feb 14 08:38:38 UTC 2026","passed","Sat Feb 14 08:38:39 UTC 2026","Home page","smoke/home.spec.ts","",""
"","294","should stay on root URL (no locale prefix)","chromium","Sat Feb 14 08:38:39 UTC 2026","passed","Sat Feb 14 08:38:39 UTC 2026","Home page","smoke/home.spec.ts","",""
"","379","should display Google sign-in button on login page","chromium","Sat Feb 14 08:38:22 UTC 2026","passed","Sat Feb 14 08:38:23 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","291","should display Ukrainian content by default","mobile-chrome","Sat Feb 14 08:38:58 UTC 2026","passed","Sat Feb 14 08:38:58 UTC 2026","Home page","smoke/home.spec.ts","",""
"","387","should display login form elements","chromium","Sat Feb 14 08:38:23 UTC 2026","passed","Sat Feb 14 08:38:23 UTC 2026","Login page","auth/login.spec.ts","",""
"","328","should stay on root URL (no locale prefix)","mobile-chrome","Sat Feb 14 08:38:58 UTC 2026","passed","Sat Feb 14 08:38:58 UTC 2026","Home page","smoke/home.spec.ts","",""
"","389","should display forgot password form elements","mobile-chrome","Sat Feb 14 08:38:41 UTC 2026","passed","Sat Feb 14 08:38:41 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","425","should display login form elements","mobile-chrome","Sat Feb 14 08:38:42 UTC 2026","passed","Sat Feb 14 08:38:42 UTC 2026","Login page","auth/login.spec.ts","",""
"","402","should show error when no token in URL","chromium","Sat Feb 14 08:38:38 UTC 2026","passed","Sat Feb 14 08:38:38 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","781","authenticate as admin user","auth-setup","Sat Feb 14 08:38:19 UTC 2026","passed","Sat Feb 14 08:38:20 UTC 2026","","../src/auth/auth.setup.ts","",""
"","459","should display user list","chromium","Sat Feb 14 08:38:21 UTC 2026","passed","Sat Feb 14 08:38:22 UTC 2026","User management","admin/user-management.spec.ts","",""
