"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","584","should navigate back to list from detail page","mobile-chrome","Tue May 12 05:41:21 UTC 2026","passed","Tue May 12 05:41:22 UTC 2026","Feature flag detail/edit","admin/feature-flags-detail.spec.ts","",""
"","1189","should show error with invalid credentials","chromium","Tue May 12 05:40:57 UTC 2026","passed","Tue May 12 05:40:59 UTC 2026","Login page","auth/login.spec.ts","",""
"","1162","should show pagination controls when multiple pages","chromium","Tue May 12 05:41:01 UTC 2026","passed","Tue May 12 05:41:02 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","725","should navigate to rule detail from list","chromium","Tue May 12 05:41:15 UTC 2026","passed","Tue May 12 05:41:16 UTC 2026","Rate limit management","admin/rate-limits.spec.ts","",""
"","1347","should navigate to centralized audit page filtered by feature flag","chromium","Tue May 12 05:41:49 UTC 2026","passed","Tue May 12 05:41:50 UTC 2026","Feature flag audit log (centralized)","admin/feature-flags-audit.spec.ts","",""
"","817","should display registration form elements","chromium","Tue May 12 05:41:05 UTC 2026","passed","Tue May 12 05:41:06 UTC 2026","Register page","auth/register.spec.ts","",""
"","2284","should navigate to API OAuth endpoint when clicking Google button on login","mobile-chrome","Tue May 12 05:41:20 UTC 2026","passed","Tue May 12 05:41:22 UTC 2026","Google OAuth","auth/google-oauth.spec.ts","",""
"","1489","should show error for invalid token on submit","mobile-chrome","Tue May 12 05:41:34 UTC 2026","passed","Tue May 12 05:41:35 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","755","should display rate limits list","mobile-chrome","Tue May 12 05:41:26 UTC 2026","passed","Tue May 12 05:41:27 UTC 2026","Rate limit management","admin/rate-limits.spec.ts","",""
"","1211","should show filter controls","mobile-chrome","Tue May 12 05:41:12 UTC 2026","passed","Tue May 12 05:41:13 UTC 2026","Audit logs","admin/audit-logs.spec.ts","",""
"","2176","should enable 2FA and show QR code with secret key","chromium","Tue May 12 05:41:20 UTC 2026","passed","Tue May 12 05:41:22 UTC 2026","TOTP 2FA setup","auth/totp-setup.spec.ts","",""
"","3437","should complete login with valid TOTP code after 2FA redirect","mobile-chrome","Tue May 12 05:41:39 UTC 2026","passed","Tue May 12 05:41:43 UTC 2026","TOTP 2FA login","auth/totp-login.spec.ts","",""
"","1105","should show tab controls","mobile-chrome","Tue May 12 05:41:10 UTC 2026","passed","Tue May 12 05:41:11 UTC 2026","Admin notifications","admin/admin-notifications.spec.ts","",""
