"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","758","should update user profile","chromium","Sun Feb 15 08:02:00 UTC 2026","passed","Sun Feb 15 08:02:00 UTC 2026","User management","admin/user-management.spec.ts","",""
"","520","should navigate to user detail from list","chromium","Sun Feb 15 08:01:59 UTC 2026","passed","Sun Feb 15 08:02:00 UTC 2026","User management","admin/user-management.spec.ts","",""
"","316","should display Ukrainian content by default","chromium","Sun Feb 15 08:02:20 UTC 2026","passed","Sun Feb 15 08:02:20 UTC 2026","Home page","smoke/home.spec.ts","",""
"","599","should have navigation link when no token","chromium","Sun Feb 15 08:02:19 UTC 2026","passed","Sun Feb 15 08:02:20 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","2416","should not be able to login with old password after reset","mobile-chrome","Sun Feb 15 08:07:20 UTC 2026","passed","Sun Feb 15 08:07:23 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","394","should display all form fields","mobile-chrome","Sun Feb 15 08:05:36 UTC 2026","passed","Sun Feb 15 08:05:36 UTC 2026","Feature flag creation","admin/feature-flags-create.spec.ts","",""
"","2001","should complete full password reset flow (forgot -> email -> reset -> login)","mobile-chrome","Sun Feb 15 08:07:18 UTC 2026","passed","Sun Feb 15 08:07:20 UTC 2026","Password reset flow (E2E)","auth/password-reset-flow.spec.ts","",""
"","564","should show success state even for non-existent email (enumeration prevention)","mobile-chrome","Sun Feb 15 08:07:12 UTC 2026","passed","Sun Feb 15 08:07:12 UTC 2026","Forgot password page","auth/forgot-password.spec.ts","",""
"","475","should toggle flag from list","mobile-chrome","Sun Feb 15 08:06:28 UTC 2026","passed","Sun Feb 15 08:06:29 UTC 2026","Feature flag management","admin/feature-flags.spec.ts","",""
"","459","should show validation error for empty password fields","mobile-chrome","Sun Feb 15 08:07:36 UTC 2026","passed","Sun Feb 15 08:07:37 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
"","595","should display all flag details on edit page","chromium","Sun Feb 15 08:01:29 UTC 2026","passed","Sun Feb 15 08:01:30 UTC 2026","Feature flag detail/edit","admin/feature-flags-detail.spec.ts","",""
"","557","should show error for invalid token on submit","mobile-chrome","Sun Feb 15 08:07:38 UTC 2026","passed","Sun Feb 15 08:07:38 UTC 2026","Reset password page","auth/reset-password.spec.ts","",""
